,status,message,corp_code,corp_name,corp_name_eng,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
107,000,정상,00242439,(주)케이알,"KR CO.,LTD.",케이알,035950,이광철,E,1101110854475,1338127972,경기도 평택시 청북면 고렴리 93-1 ,www.krroad.co.kr,,031 -718-7880,031 -717 -4727,2511,19920428,03
108,000,정상,00134060,(주)씨앤상선,"C&MERCHANT MARINE CO.,LTD",씨앤상선,000790,이인원,E,1101110385256,1208160432,서울특별시 중구 장교동 1번지 장교빌딩,www.seyangshipping.co.kr,,02-3706-6900,02)3706-6997/9,50112,19510704,12
109,000,정상,00392600,(주)투미비티,"TumiBT Co.,Ltd",투미비티,058900,조상원,E,1101111170408,1168137010,서울특별시 강남구 역삼동 707-34번지 한신인터밸리24서관 2103호 ,www.mococo.com,,02-2183-1863,02-3430-3636,58221,19950623,12
110,000,정상,00259855,(주)코아정보시스템,"Core Information System Co., Ltd.",코아정보시스템,039990,제이슨리 (Jason Lee),E,1101110736251,1208120139,서울특별시 강남구 역삼동 624-14 ,www.coreinfo.co.kr,,02  -3433-8505,02-2006-6402,62021,19901213,12
111,000,정상,00385451,(주)케이에스리소스,KS Resources Corporation,케이에스리소스,066340,신은성,E,1101111736888,1168175412,충청북도 음성군 대소면 오산리 119-1 ,www.ksresource.co.kr,,02-2051-0119,02-2052-0105,2642,19990719,12
112,000,정상,00258944,(주)세계투어,"SEGYE TOUR CO., LTD",세계투어,047600,김영인,E,1101111022162,2118601544,경기도 용인시 죽전동 454번지 수지1차 길훈아파트상가동 203호 ,www.segyetour.com,,02-6900-9000,02-6900-9091,75210,19940325,12
113,000,정상,00798530,동양밸류오션기업인수목적(주),Tongyang Value Ocean Special Purpose Acquisition Company,동양밸류오션기업인수목적,122290,박순화,E,1101114245216,1048625229,서울특별시 중구 을지로2가 88 ~199 185 동양종합금융증권빌딩,http//,,3770-2045,02-3770-2687,64999,20091221,06
114,000,정상,00451268,케이이엔지(주),"K-eng CO., LTD",케이이엔지,077960,윤 순균,E,1760110019338,5138115819,경기도 화성시 양감면 송산리 538-1 ,www.k-eng.co.kr,,(054)474-3061,0313661769,29271,19990625,12
115,000,정상,00336570,(주)사이버패스,CyberpassIncorporation,사이버패스,063280,유종준,E,1101112034372,2118663201,서울특별시 강남구 논현동 36-8 로얄토토빌딩 34층 ,www.cyberpass.com,,02-6005-1145,02-6005-1111,58221,20000724,12
116,000,정상,00363325,산양전기(주),"SANYANGELECTROMECHANICSCO.,LTD",산양전기,079870,송 상엽,E,1341110027363,1258116192,경기도 평택시 세교동541-2 ,www.syflex.co.kr,,031-659-0000,031-657-8282,2622,19890704,12
117,000,정상,00148188,(주)으뜸상호저축은행,EUTTEUM MUTUAL SAVINGS BANK,으뜸상호저축은행,032150,"김종태,한효섭",E,2201110001312,6168100634,제주특별자치도 제주시 이도1동 1289-15번지,,,064-720-3360,064-720-3399,64132,19741121,06
118,000,정상,00508566,(주)국제개발,ICCORPORATION,국제개발,080570,정광명,E,1748110037336,5158127228,경상북도 경산시 옥산동133-6 ,www.icc.co.kr/index.html,,(053)815-0031,053-815-0071,41224,20041203,12
119,000,정상,00133928,세신(주),"SESHIN Co.,Ltd.",세신,004230,김학래,E,1845110000858,6218103201,경상남도 양산시 산막동 303-3,www.seshin.co.kr,,055-380-6000,055-387-1256,25931,19650428,12
120,000,정상,00540784,골든브릿지더블유엠경매부동산일호투자회사,GOLDEN BRIDGE WM AUCTION REAL ESTATE FUND[1],골든브릿지더블유엠경매부동산일호투자회사,084160,골든브릿지자산운용,E,1101113209437,1078663085,서울특별시 영등포구 여의도동 익스콘벤처빌딩 15-24,www.gbam.co.kr,,02-2168-0400,02-2168-0484,64209,20050415,04
121,000,정상,00298252,(주)엘앤피아너스,"LNP HONORS, INC.",엘앤피아너스,061140,이강원,E,1101111250648,2158152531,대전광역시 유성구 탑립동 850 ,www.lnphonors.co.kr,,042-671-1800,031-711-8522,26,19960314,12
122,000,정상,00264556,(주)에이스일렉트로닉스,"ACE ELECTRONICS CO.,LTD.",에이스일렉트로닉스,038690,탁수진,E,1355110096749,1338139823,전라북도 군산시 소룡동 1648번지 ,www.aceelec.com,,031 -498 -8724,031 -498 -6010,2622,19990324,12
123,000,정상,00581000,(주)디앤샵,"d&shop Co., Ltd.",디앤샵,090090,이석원,E,1101113449843,2208728715,서울특별시 영등포구 문래동 6가 10번지 GS강서타워 6층 ,www.dnshop.com,,02-6718-2029,02-6718-2202,4791,20060501,12
124,000,정상,00359094,(주)더 체인지,The ChainG Corp,더체인지,054120,이정열,E,1741110008836,5148121269,서울특별시 강남구 신사동 590 ICL빌딩 4층 ,www.puretec.co.kr,,054-979-8000,054-979-8009,2811,19941109,12
125,000,정상,00686970,(주)다산자기관리부동산투자회사,DASAN REIT,다산자기관리부동산투자회사,105380,"이화열 , 명재은 (각자대표)",E,1101113801530,2148819066,서울특별시 강남구 대치동 889-13 금강타워 17층,www.dasanreit.com,,02-3468-7705,02-574-5916,6811,20071207,12
126,000,정상,00255309,(주)써니트렌드,"Sunny Trends Co.,ltd",써니트렌드,035500,박진호,E,1101110926620,2118608741,서울특별시 성동구 성수동2가 278-20 이글타운 204호 ,www.enterone.co.kr,,02-463-0071,02-463-0072,59111,19930312,12
127,000,정상,00362380,(주)뉴젠비아이티,NewGen BIT CORPORATION.,뉴젠비아이티,054650,"조상기, 김재호(각자대표)",E,1101110973077,1208132222,서울특별시 광진구 화양동 42-24 ,www.newgenbit.com,,(02)554-6431,02-554-7649,4659,19930917,12
128,000,정상,00244862,(주)룩소네이트,"Bluemum Co., Ltd.",룩소네이트,033880,맹필재,E,1101111398224,2128136191,서울특별시 구로구 구로동 182-13 대륭포스트타워2차 605호 ,www.grandport.com,,02-2082-1300,02-2082-1319,14120,19970403,12
129,000,정상,00301015,한서제약(주),"HANSEOPHARM.CO.,LTD.",한서제약,044070,권철,E,1345110003662,3018117572,충청북도 진천군 이월면 사곡리 588-2 ,www.hanseoph.co.kr,,(043)533-1611,(02) 408-3911,21210,19841212,12
130,000,정상,00297165,(주)현대오토넷,"HYUNDAI AUTONET CO.,LTD.",현대오토넷,042100,제 양현,E,1344110015057,1268143483,충청북도 진천북 문백면 문덕리 723번지,www.hyundaiautonet.com,,043-539-9114,031-596-8203,2629,20000215,12
131,000,정상,00105767,LG마이크론(주),LG Micron Ltd.,LG마이크론,016990,허영호,E,1753110001075,5138101770,경상북도 구미시 구포동 624번지 ,www.lgmicron.com,,054-479-0276,-    -,2629,19830511,12
132,000,정상,00173397,(주)서광건설산업,"SEOKWANG CONSTRUCTION CO.,LTD",서광건설산업,001600,"이승 , 한윤우",E,1101110028757,2098106013,경기도 포천군 가산면 가산리 469-2,www.skce.co.kr,,02-6222-5000,02-6222-5100,41221,19551202,12
133,000,정상,00259606,(주)플러스프로핏,"Plus Profit Co., Ltd",플러스프로핏,036660,한도경,E,1101110644850,2208122913,전라남도 무안군 삼향면 남악지구 ,www.sejongrobot.com,,02-3447-5630,02-3447-5635,58111,19890823,06
134,000,정상,00178471,(주)한와이어리스,"Hanwireless Co., Ltd.",한와이어리스,037020,한희석,E,1201110003228,1228104213,서울특별시 강남구 논현동 261-1 논현센타 2층 ,www.ubdigm.com,,02-2106-6300,02-2106-6408,62090,19750320,12
135,000,정상,00331733,(주)포휴먼,"FORHUMAN CO., LTD",포휴먼,049690,이용희,E,1101110626171,1138128754,경기도 시흥시 정왕동 1600-1 ,www.forhuman.co.kr,,031-497-6644,02-2088-7997,715,19890501,12
136,000,정상,00104892,(주)알이네트웍스,"RENetworks Co.,Ltd",알이네트웍스,023670,오경환,E,1201110045759,1228117794,경상남도 진주시 문산읍 상곡리 1033번지 바이오센타 21 ,www.bnr-enterprise.com,,02-3460-2500,02-3288    -6011,28303,19880610,12
137,000,정상,00647917,(주)케이알제2호개발전문위탁관리부동산투자회사,"KR2 Development REIT CO., Ltd.",케이알제2호개발전문위탁관리부동산투자회사,101790,백경택,E,1101113777004,1208720655,서울특별시 강남구 대치동 996-1,-,,02-2151-7854,02-3287-0115,68129,20071026,12
138,000,정상,00597764,미래에셋맵스 오퍼튜니티 베트남 주식혼합형 투자회사 1호,MIRAEASSET MAPS OPPORTUNITY VIETNAM EQUITY BALANCED FUND 1,미래에셋맵스오퍼튜니티베트남주식혼합형투자회사1호,094520,미래에셋맵스자산운용,E,1101113569550,1078684815,서울특별시 영등포구 여의도동 미래에셋빌딩 -,www.miraeasset.com,,02-769-7822,02-769-7816,64999,20061127,11
139,000,정상,00355821,(주)씨티엘테크,"CTL TEC Co.,Ltd",씨티엘테크,088960,"유병혁, 천무진",E,1501110046602,3018143497,충청북도 청주시흥덕구 송정동 27-15 ,www.htech21.com,,043-261-1600,043)261-1649,263,20000525,12
140,000,정상,00329677,이디디컴퍼니(주),"EDD COMPANY CO., LTD",이디디컴퍼니,052650,최규대,E,1101110664684,1128141472,인천광역시 남동구 논현동 438-7 48B/8L ,www.jaty.co.kr,,(02)879-2011,02-879-2585,2642,19891219,12
141,000,정상,00244871,(주)케이티프리텔,"KT FREETEL. CO., LTD",케이티프리텔,032390,권행민,E,1101111360405,1108136503,서울특별시 송파구 신천동 7-18번지 ,www.ktf.com,,02-2010-0114,02-2010-0555,61220,19970103,12
142,000,정상,00246383,(주)메카포럼,"MECCA FORUM CO., LTD",메카포럼,035830,장기남,E,1101110857601,2298107622,서울특별시 강남구 논현동 130-17 그린빌딩 4층 ,www.imartin.co.kr,,02  -6243-6000,02-549-3366,90191,19920515,12
143,000,정상,00345499,(주)에스피코프,SP CORP.,에스피코프,048130,김경환 단독 대표이사,E,1101111752800,2298140086,경기도 성남시 중원구 상대원동 190-1 SKn 테크노파크 제테크센터 401호 ,www.namaeintl.com,,(031)714-9221,0317149246,46800,19990813,12
144,000,정상,00348140,(주)이롬텍,"EROM Tech Co.,Ltd",이롬텍,045400,장형철,E,1349110002359,1248134881,경기도 용인시 유방동 572-2 ,www.masterstechron.com,,031-211-8626,031-211-8628,26,19861121,10
145,000,정상,00215107,(주)이앤텍,"E & TECH CO.,LTD",이앤텍,047450,이 원 호,E,1301110006783,1348104083,경기도 화성시 마도면 쌍송리 667-3 (3블록 9로트) ,entech.or.kr,,031-783-0800,031-783-9537,26321,19771102,12
146,000,정상,00106508,(주)기린,"KIRIN CO.,LTD",기린,006070,"이봉식,이동선(각자대표)",E,1801110061935,6188100019,부산광역시 기장군 정관면 달산리 1060,www.kirin.co.kr,,051-783-7830,051-780-3184,10712,19690514,12
147,000,정상,00560991,(주)맥스브로,"Maxbro COMPANY, LIMITED",맥스브로,088810,김정훈,E,1358110124049,1248642877,경기도 수원시 영통구 망포동 386 센트럴타워4층 ,,,031-202-8535,02-596-2553,2224,20060306,12
148,000,정상,00265263,토자이홀딩스 주식회사,TOZAI Holdings Inc.,토자이홀딩스,037700,Andrew Roberto Mankiewicz,E,1101111506835,1148182673,서울특별시 강남구 논현동 87-2 미래빌딩 3층 ,www.tozaiholdings.com,,02-2184-7777,02-2184-7799,4659,19980123,12
149,000,정상,00142564,(주)우방,"WOOBANG CONSTRUCTION CO.,LTD.",우방,013200,심광수,E,1701110008658,5028102575,대구광역시 북구 침산3동 연우빌딩 416-8,www.woobang.co.kr,,053-607-9000,053-359-3841,4111,19780408,12
150,000,정상,00198572,동양매직(주),"TONG YANG MAGIC CO., LTD",동양매직,023020,염 용 운,E,1101110893374,2208116764,서울특별시 중구 남대문로 5가 84-11 연세재단세브란스빌딩 ,www.magic.co.kr,,02  -3472-7784,02-777-5202,28519,19921001,12
151,000,정상,00642648,코웰이홀딩스유한공사,CowelleHoldingsInc.,코웰이홀딩스유한공사,900020,김갑철,E,,MC178082,케이만군도 그랜드케이만조지타운사우스처치스트리트우글랜드 사서함309GT,www.cowelleholdings.com,,032-624-1600,032-327-8176,64992,20061128,12
152,000,정상,00537443,(주)아구스,ARGUSInc.,아구스,078670,김훈영,E,1352110007792,1238168715,경기도 화성시 봉담읍 상기리 422외 12필지 ,www.arguscctv.com,,031-227-8100,031-227-8101,26,20010704,12
153,000,정상,00113173,(주)대한은박지,"DAIHAN EUNPAKGY CO.,LTD",대한은박지,007480,조점근,E,1345110000973,1358105315,충청남도 아산시 둔포면 운용리 308,www.dhe.co.kr,,041-532-0108,(041)532-0109,24222,19711122,09
154,000,정상,00441872,(주)인스프리트,"Insprit, Inc.",인스프리트,073130,이창석,E,1311110054020,1298137753,서울특별시 강남구 삼성동 159번지 아셈타워 2502호 ,www.in-sprit.com,,(02)6250-3300,02-6001-5090,58221,20001023,12
155,000,정상,00480844,(주)하이럭스,"HILUX CO., LTD.",하이럭스,079340,박진호,E,1159110055957,1288161793,경기도 고양시 일산구 백석동1141-2유니테크빌514호 ,www.namotek.co.kr,,031-904-2299,031-904-2050,26211,20010814,12
156,000,정상,00262044,(주)트리니티,"Trinity CO., LTD.",트리니티,053070,이 장 훈,E,1545110007404,3158119491,충청북도 청원군 오창면 각리 643-2 오창과학산업단지 102-18블럭 ,www.decktron.com,,043-219-9600,02-3454-0777,2642,19950217,12
157,000,정상,00101442,(주)카라반케이디이,"CARAVAN KDE CO., LTD.",카라반케이디이,032570,"유재준, 서동욱(각자대표이사)",E,1101110533657,2128118913,서울특별시 송파구 방이동 108-11 다우빌딩 2층 202호 ,www.caravancanopy.co.kr,,02-6925-2220,02  -485 -1966,26310,19870613,12
158,000,정상,00295875,(주)더존디지털웨어,"Duzon Digital Ware Co.,Ltd.",더존디지털웨어,045380,육근승,E,1101111219298,1118125348,서울특별시 영등포구 양평동4가 2번지 이레빌딩 ,www.thezone4u.net,,02  -2007-7402,02-2007-5107,58221,19951205,12
159,000,정상,00441298,(주)디보스,DIBOSS CORPORATION,디보스,080140,홍재창,E,1760110021333,5138117710,대구광역시 달서구 호산동 357-53 ,diboss.com,,02-319-3308,054-461-2008,26,20000316,12
160,000,정상,00263885,(주)포네이처,"For Nature Co., LTD.",포네이처,045290,최종승,E,1101110834782,1238133157,서울특별시 강남구 삼성동144-4 이에스타워 ,www.jekang.com,,02-6051-7000,02-2051-6208,2811,19920212,12
161,000,정상,00475532,(주)테이크시스템즈,"TAKESYSTEMSCO.,Ltd.",테이크시스템즈,076090,문경규,E,1350110067229,1348136474,경기도 화성시 양감면 요당리 724 ,www.take-systems.co.kr,,031-400-2800,031-350-0520,29272,19970715,12
162,000,정상,00130204,(주)폴켐,Polchem Inc.,폴켐,033190,권형균,E,1341110008892,1238110606,서울특별시 구로구 구로동 197-47 대양디앤티 빌딩 5층,www.polchem.co.kr,,02-517-8712,031-718-4428,2219,19821026,12
163,000,정상,00128731,유리이에스(주),"Yurie ES CO.,LTD.",유리이에스,007050,노명래,E,1101110089717,1028103656,서울특별시 강남구 삼성동 143-3,www.yurie.co.kr,,02-560-9416,02-557-6070,29230,19710210,12
164,000,정상,00325981,(주)에프아이투어,FIT Inc.,에프아이투어,047370,이정주,E,1101110823454,2118616810,서울특별시 종로구 종로1가 24 르메이에르 종로타운 2024호,www.tourbaksa.com,,0707-017-2100,02-318-6240,2642,19911219,12
165,000,정상,00540021,(주)모빌탑,"MobiletopCo.,Ltd.",모빌탑,085680,권태형,E,1101111670630,2138638805,서울특별시 구로구 구로동 811번지 코오롱싸이언스밸리 15층 ,www.mobiletop.co.kr,,02-2101-0800,02-2101-0899,58221,19990325,12
166,000,정상,00362089,(주)올리브나인,"Olive Nine Co.,Ltd.",올리브나인,052970,임 병 동,E,1101111803869,2148641604,서울특별시 강남구 논현동 131-10번지 1~5층 ,www.olive9.com,,02-3278-3515,02-3278-3550,59114,19991106,12
167,000,정상,00228916,(주)디패션,"De Passion co.,ltd.",디패션,030420,신칠성,E,1101110609127,1058147411,"서울특별시 강남구 삼성동 35-15 나라빌딩 3, 4층 ",www.mtrack.co.kr,,02-2105-1700,02  -2105-1746,63991,19890209,12
168,000,정상,00114215,(주)알덱스,"ALDEX CO.,LTD",알덱스,025970,이상선,E,1101110369664,1208131975,서울특별시 중구 회현동1가 194-15 인송빌딩 ,www.aldex.co.kr,,02-727-3775,02  -558 -5599,24222,19840316,12
169,000,정상,00264103,(주)에이엠에스,Aju Media Solutions,에이엠에스,044770,박 형 범,E,1101110569412,2128116778,충청북도 진천군 문백면 사양리 827 ,www.ams.co.kr,,02-488-6060,02-487-4347,26293,19880404,12
170,000,정상,00109648,(주)오라바이오틱스,ORAH BIOTICS INC.,오라바이오틱스,016160,"이상석, 박민수 (각자대표이사)",E,1101110322381,1198103858,"서울특별시 금천구 가산동 505-14,15 코오롱디지털타워애스턴11층",www.orahworld.com,,02-2185-9400,02-2185-9520,26,19820707,12
171,000,정상,00261212,(주)시노펙스그린테크,Synopex Green Tech Inc.,시노펙스그린테크,037320,손경익,E,1101111320459,1068163409,경상남도 김해시 한림면 가산리 618 ,www.softland.co.kr,,(02)6203-6800,031-377-8057,46510,19960912,12
172,000,정상,00348007,(주)야호커뮤니케이션,"YAHOH Communication Co., Ltd.",야호커뮤니케이션,059720,이인광,E,1101111706766,1058600314,서울특별시 강남구 대치동 983-1 해암빌딩 9층 ,www.yahohpia.com,,02-3444-5782,02-3446-7309,63991,19990601,12
173,000,정상,00275808,브이케이(주),VK CORPORATION,브이케이,048760,이철상,E,1101111462889,2298129311,경기도 평택시 지제동 67,www.viable.co.kr,,02  -782 -6301,02  -782 -6303,28202,19970912,12
174,000,정상,00375579,(주)팬택앤큐리텔,"Pantech&Curitel Communications, Inc.",팬택앤큐리텔,063350,"박병엽, 이성규",E,1344110017532,1268152513,서울특별시 서초구 서초동 1451-34 서초평화빌딩,www.curitel.com,,02-580-5066,02-580-5600,2642,20010409,12
175,000,정상,00197324,(주)팬텀엔터테인먼트그룹,"FANTOM ENTERTAINMENT GROUP CO., LTD",팬텀엔터테인먼트그룹,025460,김옥평,E,1101110702848,2208116667,서울특별시 특별시 강남구 청담동 70-9 정인빌딩 ,www.fantoment.com,,02-6710-7777,02-6710-7760,73901,19900605,12
176,000,정상,00339063,(주)삼성수산,"Samsung Fisheries co., Ltd.",삼성수산,052560,진병현,E,1101111385510,2298126352,부산광역시 서구 충무동1가 34-4 성해빌딩 801호 ,www.samsungfish.com,,02-501-5942,02-548-2904,03112,19970305,12
