년도,회사명,종합등급,환경,사회,지배구조,한국ESG연구소,서스틴베스트,Moody,MSCI,SP
2022,세종공업,C,D,B,D,-,-,-,-,-
2022,세진중공업,D,D,D,C,-,-,-,-,-
2022,셀트리온,B,C,B+,B,B+,-,17,CCC,11
2022,솔루스첨단소재,C,D,C,B,-,-,16,-,4
2022,솔루엠,-,-,-,-,-,-,-,-,3
2022,송원산업,D,C,C,D,-,-,-,-,20
2022,수산중공업,D,D,D,C,-,-,-,-,-
2022,시디즈,C,D,C,C,-,-,-,-,-
2022,시알홀딩스,D,C,C,D,-,-,-,-,3
2022,신대양제지,D,D,C,D,-,-,-,-,-
2022,신도리코,C,C,D,B+,-,-,-,-,3
2022,신라교역,D,D,D,C,-,-,-,-,-
2022,신성이엔지,D,D,C,C,-,-,-,-,4
2022,신성통상,D,D,D,D,-,-,-,-,-
2022,신세계,A,A,A+,B+,A,-,9,-,21
2022,신세계I&C,B+,B+,A,B+,-,-,-,-,15
2022,신세계건설,B+,B,A,B+,-,-,-,-,-
2022,신세계인터내셔날,B+,C,B+,B+,B+,-,-,-,3
2022,신세계푸드,B,C,B+,B+,-,-,-,-,5
2022,신송홀딩스,D,D,D,C,-,-,-,-,-
2022,신영와코루,D,D,D,D,-,-,-,-,-
2022,신영증권,B+,C,B+,B+,-,-,-,-,-
2022,신원,D,D,C,C,-,-,-,-,4
2022,신일전자,D,D,D,D,-,-,-,-,2
2022,신풍,D,D,D,C,-,-,-,-,-
2022,신풍제약,D,D,C,D,B,-,-,-,2
2022,신한지주,A+,A+,A+,A+,A,-,41,AA,87
2022,신흥,D,D,C,D,-,-,-,-,-
2022,쌍방울,D,D,C,D,-,-,-,-,4
2022,쌍용씨앤이,B+,B+,B,B+,A,-,8,-,23
2022,써니전자,D,D,D,C,-,-,-,-,-
2022,씨아이테크,D,D,D,D,-,-,-,-,-
2022,씨에스윈드,C,C,B,C,B+,-,-,-,1
2022,씨티알모빌리티,B,D,B,B+,-,-,-,-,-
2022,아남전자,D,D,C,D,-,-,-,-,3
2022,아모레퍼시픽,A,A,A+,A,A+,-,39,A,81
2022,아모레퍼시픽그룹,A,A,A+,B+,A,-,38,-,34
2022,아세아,B+,B,B+,B+,-,-,-,-,-
2022,아세아시멘트,C,B,B+,C,-,-,-,-,18
2022,아세아제지,C,C,B+,D,-,-,-,-,20
2022,아센디오,D,D,D,D,-,-,-,-,-
2022,아시아나IDT,C,D,C,C,-,-,-,-,-
2022,아시아나항공,B,B+,A,C,A,-,-,-,4
2022,아이마켓코리아,C,D,B+,C,-,-,-,-,6
2022,아이에스동서,B+,B,A,B+,B+,-,-,-,21
2022,아이에이치큐,D,D,D,D,-,-,-,-,2
2022,알루코,D,D,C,D,-,-,-,-,2
2022,애경산업,A,B+,A+,B+,-,-,-,-,7
2022,애경케미칼,B+,B+,A,B+,-,-,-,-,10
2022,에넥스,C,D,C,C,-,-,-,-,-
2022,에스디바이오센서,-,-,-,-,B,-,-,CCC,6
2022,에스메디,D,D,D,D,-,-,-,-,-
2022,에스엘,B+,B,B+,B+,A,-,-,-,28
2022,에스엠벡셀,D,D,D,D,-,-,-,-,-
2022,에스원,B+,B+,A,B,A,-,34,BB,37
2022,에스제이엠,D,D,C,C,-,-,-,-,-
2022,에스제이엠홀딩스,C,D,C,C,-,-,-,-,-
2022,에스케이바이오팜,A,B+,A,A,A,-,-,BBB,52
2022,에쓰씨엔지니어링,D,D,D,D,-,-,-,-,-
2022,에어부산,D,C,C,D,-,-,-,-,-
2022,에이블씨엔씨,B,D,B,B,-,-,-,-,13
2022,에이엔피,D,D,D,D,-,-,-,-,-
2022,에이프로젠,D,D,D,D,-,-,-,-,-
2022,에이프로젠바이오로직스,D,D,D,D,-,-,-,-,7
2022,에이플러스에셋,D,D,D,C,-,-,-,-,-
2022,에코바이브,D,D,D,D,-,-,-,-,-
2022,엔씨소프트,A,B+,A,A,A,-,19,AA,41
2022,엔에이치엔,A,B+,A,A,-,-,16,-,6
2022,엔케이,D,D,D,D,-,-,-,-,-
2022,엔피씨,D,D,C,D,-,-,-,-,-
2022,엘브이엠씨,D,D,D,C,-,-,-,-,-
2022,엘에스일렉트릭,A,B+,A,A,A,-,-,-,33
2022,엠씨넥스,-,-,-,-,-,-,-,-,7
2022,영보화학,D,C,C,D,-,-,-,-,-
2022,영원무역,B+,C,B+,B+,B,-,-,-,10
2022,영원무역홀딩스,C,C,B+,C,-,-,-,-,-
2022,영진약품,B+,B+,B+,B,-,-,-,-,7
2022,영풍,B,C,B+,B,B,-,-,-,4
2022,영풍제지,D,C,D,D,-,-,-,-,-
2022,영화금속,D,D,D,C,-,-,-,-,-
2022,영흥,C,D,D,B,-,-,-,-,-
2022,예스코홀딩스,B,C,B,B,-,-,-,-,-
2022,오뚜기,C,C,B+,C,B+,-,22,-,8
2022,오리엔트바이오,D,D,D,D,-,-,-,-,5
2022,오리온,A,B+,A,A,A,-,23,B,14
2022,오리온홀딩스,A,B+,A,A,A,-,-,-,6
2022,와이투솔루션,D,D,D,C,-,-,-,-,3
2022,용평리조트,D,C,D,D,-,-,-,-,-
2022,우리금융지주,A,A,A+,B+,A,-,45,AA,82
2022,우리종금,B,C,B,B+,-,-,-,-,5
2022,우성,C,D,C,B,-,-,-,-,-
2022,우신시스템,D,D,D,C,-,-,-,-,-
2022,우진,C,D,C,B,-,-,-,-,-
2022,우진아이엔에스,C,D,D,B,-,-,-,-,-
2022,우진플라임,D,D,D,D,-,-,-,-,-
2022,웅진,C,C,B+,C,-,-,-,-,-
2022,웅진씽크빅,B+,C,B+,B+,-,-,-,-,11
2022,원림,D,D,D,C,-,-,-,-,-
2022,웰바이오텍,D,D,D,D,-,-,-,-,-
2022,윌비스,D,D,D,C,-,-,-,-,-
2022,유나이티드,B,C,C,B+,-,-,-,-,7
2022,유니드,B,C,B+,B,-,-,-,-,11
2022,유니온,C,C,C,B,-,-,-,-,-
2022,유니온머티리얼,D,D,D,C,-,-,-,-,-
2022,유니켐,D,D,D,D,-,-,-,-,-
2022,유니퀘스트,D,D,D,D,-,-,-,-,-
2022,유성기업,C,C,C,C,-,-,-,-,-
2022,유수홀딩스,B+,B,B+,B+,-,-,-,-,-
2022,유안타증권,C,D,C,B,-,-,-,-,6
2022,유엔젤,D,D,D,D,-,-,-,-,-
2022,유유제약,C,D,B,D,-,-,-,-,-
2022,유진증권,B,C,B+,B,-,-,-,-,12
2022,유한양행,B+,B,A,B+,A,-,21,BBB,29
2022,유화증권,D,D,D,C,-,-,-,-,-
2022,율촌화학,C,C,C,C,-,-,-,-,7
2022,이건산업,D,D,C,D,-,-,-,-,-
2022,이구산업,C,C,C,C,-,-,-,-,-
2022,이노션,B+,B,A,B+,-,-,-,-,6
2022,이마트,A,A+,A,B+,A,-,15,B,6
2022,이수페타시스,C,B,B+,D,-,-,-,-,19
2022,이수화학,C,B,B+,D,-,-,-,-,-
2022,이스타코,D,D,D,C,-,-,-,-,-
2022,이아이디,D,D,D,D,-,-,-,-,-
2022,이엔플러스,D,D,C,D,-,-,-,-,-
2022,이연제약,C,D,D,B+,-,-,-,-,9
2022,이월드,D,D,C,D,-,-,-,-,-
2022,이화산업,D,D,D,D,-,-,-,-,-
2022,인디에프,D,D,D,C,-,-,-,-,-
2022,인바이오젠,D,D,D,D,-,-,-,-,-
2022,인스코비,D,D,D,D,-,-,-,-,-
2022,인지컨트롤스,D,D,C,D,-,-,-,-,-
2022,인천도시가스,C,D,B,B,-,-,-,-,-
2022,인터지스,C,C,B,C,-,-,-,-,-
2022,인팩,C,D,C,B,-,-,-,-,-
2022,일동제약,B,C,A+,B,-,-,-,-,-
2022,일동홀딩스,B+,C,A+,B+,-,-,-,-,-
2022,일성건설,D,D,D,C,-,-,-,-,-
2022,일성신약,D,D,D,D,-,-,-,-,-
2022,일신방직,D,C,C,D,-,-,-,-,-
2022,일신석재,D,D,D,C,-,-,-,-,2
2022,일양약품,C,D,C,B+,-,-,-,-,8
2022,일정실업,D,D,D,C,-,-,-,-,-
2022,일진다이아,D,D,D,C,-,-,-,-,-
2022,일진디스플,D,D,D,C,-,-,-,-,-
2022,일진전기,D,D,C,D,-,-,-,-,-
2022,일진하이솔루스,-,-,-,-,C,-,-,-,-
2022,일진홀딩스,C,D,C,B,-,-,-,-,-
2022,잇츠한불,C,D,C,B,-,-,-,-,6
2022,자이에스앤디,B,C,B+,B+,-,-,-,-,-
2022,자화전자,D,D,C,C,-,-,-,-,11
2022,전방,D,C,C,D,-,-,-,-,-
2022,제이에스코퍼레이션,C,D,D,B,-,-,-,-,-
2022,제이준코스메틱,D,D,D,C,-,-,-,-,-
2022,제일기획,A,B+,A,A,A,-,32,B,7
2022,제일약품,D,D,D,D,-,-,-,-,-
2022,제일연마,C,D,D,B+,-,-,-,-,-
2022,제일파마홀딩스,D,D,D,D,-,-,-,-,-
2022,제주은행,B+,A,A,B+,-,-,-,-,-
2022,제주항공,B,C,B+,B+,-,-,-,-,4
2022,조광페인트,C,C,C,C,-,-,-,-,-
2022,조광피혁,C,D,D,B,-,-,-,-,-
2022,조비,D,D,D,D,-,-,-,-,-
2022,조선선재,D,D,D,C,-,-,-,-,-
2022,조일알미늄,C,C,C,B,-,-,-,-,-
2022,조흥,C,C,C,C,-,-,-,-,-
2022,종근당,B+,B+,A,B,B+,-,-,-,7
2022,종근당바이오,B+,B,A,B,-,-,-,-,-
2022,종근당홀딩스,B+,B+,A,B,-,-,-,-,8
2022,주연테크,D,D,D,D,-,-,-,-,-
2022,지누스,B+,B,B+,A,B+,-,-,-,9
2022,지엠비코리아,D,D,C,D,-,-,-,-,-
2022,지역난방공사,A+,A,A+,A+,-,-,-,-,29
2022,진도,D,D,D,C,-,-,-,-,-
2022,진양산업,D,D,D,D,-,-,-,-,-
2022,진양폴리우레탄,D,D,D,C,-,-,-,-,-
2022,진양홀딩스,D,D,D,D,-,-,-,-,-
2022,진양화학,D,D,D,C,-,-,-,-,-
2022,진에어,B+,B,B+,A,-,-,-,-,-
2022,진원생명과학,D,D,D,D,-,-,-,-,9
2022,진흥기업,C,D,C,B,-,-,-,-,-
2022,참엔지니어링,C,D,C,B,-,-,-,-,-
2022,천일고속,D,D,D,D,-,-,-,-,-
2022,청호ICT,D,D,D,D,-,-,-,-,-
2022,체시스,D,D,D,C,-,-,-,-,-
2022,카카오,A,A,A,A,A,-,24,AA,63
2022,카카오뱅크,-,-,-,-,B+,-,-,BB,5
2022,카카오페이,-,-,-,-,B+,-,-,-,-
2022,카프로,C,C,D,C,-,-,-,-,4
2022,컨버즈,D,D,D,C,-,-,-,-,-
2022,케이비아이동국실업,D,D,D,D,-,-,-,-,-
2022,케이씨,C,D,B,C,-,-,-,-,8
2022,케이씨씨,A,B+,A,A,A,-,33,-,36
2022,케이씨씨글라스,B+,B+,A,B+,-,-,-,-,24
2022,케이씨텍,C,D,C,B,-,-,-,-,-
2022,케이씨티시,D,D,C,D,-,-,-,-,-
2022,케이카,-,-,-,-,B,-,-,-,-
2022,케이티,A,A,B+,A,A,-,47,-,45
2022,케이티스카이라이프,A,B,A+,A,-,-,-,-,10
2022,케이티앤지,A,A,A+,A,A+,-,30,AA,75
2022,코리아써키트,D,C,D,D,-,-,-,-,-
2022,코리안리,B+,C,B+,B+,-,-,-,-,11
2022,코스맥스,B,B+,A,C,A,-,-,-,23
2022,코스맥스비티아이,B+,B+,A,B,-,-,-,-,-
2022,코스모신소재,D,C,C,D,-,-,-,-,5
2022,코스모화학,D,C,D,D,-,-,-,-,4
2022,코아스,C,D,D,B+,-,-,-,-,-
2022,코오롱,C,C,A,C,-,-,-,-,4
2022,코오롱글로벌,C,D,C,B+,-,-,-,-,-
2022,코오롱인더,B+,B,A,A,B+,-,-,-,33
2022,코오롱플라스틱,B,C,B,B+,-,-,-,-,-
2022,코웨이,B+,A,A,B,A,-,31,A,61
2022,콘텐트리중앙,D,D,C,D,-,-,-,-,-
2022,콤텍시스템,D,D,D,D,-,-,-,-,-
2022,쿠쿠홀딩스,C,D,D,B,-,-,-,-,2
2022,쿠쿠홈시스,C,D,D,B,B,-,-,-,6
2022,크라운제과,C,C,B,C,-,-,-,-,-
2022,크라운해태홀딩스,C,C,B,C,-,-,-,-,-
2022,크래프톤,-,-,-,-,B,-,-,BB,8
2022,키다리스튜디오,D,D,D,C,-,-,-,-,-
2022,키움증권,B,B,C,B,B,-,-,-,17
2022,태경비케이,D,C,C,D,-,-,-,-,-
2022,태경산업,C,C,C,C,-,-,-,-,-
2022,태경케미컬,D,D,C,D,-,-,-,-,-
2022,태광산업,D,D,C,C,B,-,-,-,7
2022,태림포장,C,C,B+,C,-,-,-,-,4
2022,태양금속공업,D,D,D,D,-,-,-,-,-
2022,태영건설,B+,B+,B,B+,-,-,-,-,12
2022,태원물산,D,D,D,D,-,-,-,-,-
2022,태평양물산,C,D,B,D,-,-,-,-,8
2022,테이팩스,B+,B,A,B,-,-,-,-,-
2022,텔코웨어,D,D,D,C,-,-,-,-,-
2022,토니모리,C,D,D,B+,-,-,-,-,-
2022,티비에이치글로벌,D,D,D,C,-,-,-,-,-
2022,티에이치엔,D,D,C,D,-,-,-,-,-
2022,티와이홀딩스,B+,B+,B,B+,-,-,-,-,-
2022,티웨이항공,C,D,C,B,-,-,-,-,-
2022,티웨이홀딩스,D,D,C,D,-,-,-,-,-
2022,티케이지휴켐스,B,B,B+,B,B+,-,-,-,12
2022,파미셀,D,D,D,D,-,-,-,-,6
2022,팜스코,B,B,A,C,-,-,-,-,-
2022,팜젠사이언스,D,D,D,D,-,-,-,-,-
2022,팬오션,B,A,B+,C,B+,-,21,B,14
2022,퍼스텍,D,D,D,C,-,-,-,-,-
2022,퍼시스,D,D,C,D,-,-,-,-,-
2022,페이퍼코리아,D,C,D,D,-,-,-,-,-
2022,평화산업,C,D,C,B,-,-,-,-,-
2022,평화홀딩스,C,D,D,B+,-,-,-,-,-
2022,포스코스틸리온,A,B+,A+,B+,-,-,-,-,-
2022,포스코인터내셔널,A,B+,A+,A,A,-,28,-,40
2022,포스코퓨처엠,B+,B+,A,B,A+,-,15,A,52
2022,풀무원,A,B+,A+,A,-,-,-,-,74
2022,풍산,B,C,B+,B+,B+,-,-,-,7
2022,풍산홀딩스,B,C,B+,B+,-,-,-,-,4
2022,플레이그램,D,D,D,D,-,-,-,-,-
2022,하나금융지주,A,A+,A+,A,A,-,37,AA,87
2022,하나제약,C,D,C,B,-,-,-,-,-
2022,하나투어,B+,B+,B+,B+,A,-,-,-,12
2022,하이브,C,D,D,B,B,-,-,BBB,4
2022,하이스틸,C,D,C,B,-,-,-,-,-
2022,하이트론씨스템즈,D,D,D,D,-,-,-,-,-
2022,하이트진로,B,B,B+,B,A,-,-,-,8
2022,하이트진로홀딩스,B,B,B+,B,-,-,-,-,-
2022,한국가스공사,B+,B+,A,B+,A+,-,32,-,78
2022,한국공항,C,C,B+,C,-,-,-,-,-
2022,한국금융지주,B,D,B+,B+,B,-,14,B,2
2022,한국내화,C,C,B+,D,-,-,-,-,-
2022,한국단자공업,D,D,C,C,-,-,-,-,3
2022,한국무브넥스,D,D,C,C,-,-,-,-,-
2022,한국석유공업,B,D,B,B+,-,-,-,-,-
2022,한국수출포장공업,D,C,D,D,-,-,-,-,-
2022,한국쉘석유,C,C,C,B,-,-,-,-,9
2022,한국앤컴퍼니,B,C,B,B+,B+,-,-,-,28
2022,한국자산신탁,C,C,D,B,-,-,-,-,-
2022,한국전력공사,B,B,B,B+,B+,-,38,BB,73
2022,한국전자홀딩스,D,C,D,D,-,-,-,-,-
2022,한국제지,D,D,C,D,-,-,-,-,-
2022,한국종합기술,C,D,C,B,-,-,-,-,-
2022,한국주강,D,D,D,D,-,-,-,-,-
2022,한국주철관공업,D,C,C,D,-,-,-,-,-
2022,한국철강,C,C,D,B,-,-,-,-,7
2022,한국카본,C,B+,A,D,-,-,-,-,3
2022,한국콜마,B+,B+,B+,B+,B+,-,-,-,15
2022,한국콜마홀딩스,B+,B+,B+,B+,-,-,-,-,7
2022,한국타이어앤테크놀로지,B,B,A,C,A,-,41,BB,77
2022,한국토지신탁,C,D,C,C,-,-,-,-,3
2022,한국특강,D,C,C,D,-,-,-,-,-
2022,한국항공우주,C,B,A,D,B+,-,15,BB,7
2022,한국화장품,C,D,C,C,-,-,-,-,-
2022,한국화장품제조,D,D,C,C,-,-,-,-,-
2022,한농화성,D,D,D,D,-,-,-,-,-
2022,한독,B+,B,A,B+,-,-,-,-,15
2022,한미글로벌,B+,B+,A,B+,-,-,-,-,-
2022,한미반도체,C,D,D,B,-,-,-,-,5
2022,한미사이언스,B+,B,A+,B,B+,-,22,-,4
2022,한미약품,B+,B,A+,B,A,-,26,BB,37
2022,한샘,A,B+,A,A,A+,-,13,-,22
2022,한섬,B+,A,A,B,B+,-,-,-,12
2022,한성기업,D,D,D,D,-,-,-,-,-
2022,한세실업,C,C,B+,C,B,-,-,-,15
2022,한세엠케이,C,C,B,C,-,-,-,-,-
2022,한세예스24홀딩스,B+,C,B+,B+,-,-,-,-,9
2022,한솔로지스틱스,B+,C,A,B+,-,-,-,-,-
2022,한솔제지,B+,B+,A,B+,-,-,-,-,-
2022,한솔케미칼,B,C,B+,B+,A,-,-,-,22
2022,한솔테크닉스,B+,B,A,B+,-,-,-,-,6
2022,한솔피엔에스,B,C,B,B+,-,-,-,-,-
2022,한솔홀딩스,A,B+,A,A,-,-,-,-,9
2022,한솔홈데코,B,C,B,B+,-,-,-,-,-
2022,한신공영,D,D,C,D,-,-,-,-,4
2022,한신기계공업,D,D,D,D,-,-,-,-,-
2022,한양증권,D,D,D,C,-,-,-,-,-
2022,한온시스템,B,B+,A,C,B+,-,31,BBB,58
2022,한올바이오파마,C,D,C,C,B,-,-,-,9
2022,한익스프레스,D,D,C,D,-,-,-,-,-
2022,한일시멘트,C,B+,A,D,A,-,-,-,-
2022,한일철강,D,D,D,D,-,-,-,-,-
2022,한일현대시멘트,B+,B+,B+,B,-,-,-,-,-
2022,한일홀딩스,C,B+,A,D,-,-,-,-,4
2022,한전KPS,A,B+,A,A,B+,-,28,-,50
2022,한전기술,B+,B,B+,B+,A,-,-,-,29
2022,한전산업,C,C,B,C,-,-,-,-,-
2022,한진,B+,B+,A,B+,-,-,-,-,24
2022,한진중공업홀딩스,C,D,D,B+,-,-,-,-,-
2022,한진칼,A,A,A,A,B+,-,-,-,2
2022,한창,D,D,D,D,-,-,-,-,-
2022,한창제지,C,C,C,B,-,-,-,-,-
2022,한화,A,A,A+,A,A,-,18,-,42
2022,한화생명,A,A,A+,B+,A,-,25,-,27
2022,한화손해보험,A,A,A,A,-,-,-,-,26
2022,한화솔루션,B,A,A,C,A+,-,23,BBB,39
2022,한화시스템,A,B+,A+,A,A+,-,-,-,36
2022,한화에어로스페이스,B+,B+,A,B,A,-,25,-,12
2022,한화오션,B+,B,B+,B+,B+,-,-,-,23
2022,한화투자증권,B+,B+,A,B+,-,-,-,-,25
2022,해성디에스,B+,B+,A,B+,-,-,-,-,-
2022,해태제과식품,C,D,B,C,-,-,-,-,-
2022,핸즈코퍼레이션,C,C,B,D,-,-,-,-,-
2022,현대건설,A,A,A,B+,B+,-,36,BBB,75
2022,현대글로비스,A,A,A+,A,A+,-,34,BB,70
2022,현대로템,A,A,A+,A,A,-,-,-,28
2022,현대리바트,A,A,A,A,-,-,-,-,4
2022,현대모비스,A,A,A+,B+,A+,-,38,B,80
2022,현대미포조선,B+,B+,A,B+,A,-,27,BB,35
2022,현대백화점,A,A,A,A,A,-,13,-,11
2022,현대비앤지스틸,C,B+,B+,D,-,-,-,-,-
2022,현대약품,D,D,C,D,-,-,-,-,-
2022,현대엘리베이터,B,C,B,B,B,-,-,-,14
2022,현대오토에버,B+,B+,A,B+,-,-,-,-,37
2022,현대위아,A,A,A,B+,A+,-,25,-,37
2022,현대자동차,B+,A,B+,B,A,-,35,B,77
2022,현대제철,A,A,A,B+,A,-,35,B,77
2022,현대지에프홀딩스,A,A,A,A,A,-,-,-,9
2022,현대차증권,A,B+,A+,B+,-,-,-,-,7
2022,현대코퍼레이션,B,C,B,B,-,-,-,-,8
2022,현대코퍼레이션홀딩스,B,C,B,B+,-,-,-,-,-
2022,현대퓨처넷,A,A,A,A,-,-,-,-,-
2022,현대해상,B+,A,A,B+,A,-,32,-,22
2022,현대홈쇼핑,A,A,A+,A,A,-,-,-,29
2022,형지엘리트,D,D,C,D,-,-,-,-,-
2022,혜인,D,D,D,D,-,-,-,-,-
2022,호전실업,D,D,D,C,-,-,-,-,-
2022,호텔신라,A,B+,A,A,B+,-,14,BB,6
2022,화성산업,B,C,B+,B,-,-,-,-,5
2022,화승엔터프라이즈,B+,B,B,A,B,-,-,-,-
2022,화승인더스트리,C,C,C,B+,-,-,-,-,-
2022,화승코퍼레이션,C,C,C,B,-,-,-,-,-
2022,화신,C,C,A,C,-,-,-,-,-
2022,화인베스틸,D,C,D,D,-,-,-,-,-
2022,화천기계,D,D,D,D,-,-,-,-,-
2022,화천기공,D,D,D,C,-,-,-,-,-
2022,환인제약,B,D,B+,B+,-,-,-,-,9
2022,황금에스티,C,D,D,B,-,-,-,-,-
2022,효성,B+,A,A+,B,A,-,-,-,29
2022,효성 ITX,B+,B,A,B+,-,-,-,-,-
2022,효성중공업,A,A,A+,B+,-,-,-,-,24
2022,효성첨단소재,A,B+,A+,A,A+,-,-,-,36
2022,효성티앤씨,A,A,A+,B+,A,-,-,-,27
2022,효성화학,A,A,A+,B+,-,-,-,-,29
2022,후성,B,B,B+,B,B+,-,-,-,7
2022,휠라홀딩스,B+,B,A,B+,A,-,24,-,40
2022,휴니드테크놀러지스,D,D,C,C,-,-,-,-,-
2022,휴비스,B+,B+,A,B+,-,-,-,-,6
2022,휴스틸,D,D,D,C,-,-,-,-,-
2022,흥국화재,B+,C,B+,B+,-,-,-,-,-
2023,AJ네트웍스,B+,C,B+,B+,-,-,-,-,-
2023,AK홀딩스,B+,B,A,B,-,-,-,-,6
2023,BGF,B+,A,A+,B,-,-,-,-,18
2023,BGF리테일,A,A,A+,A,A,AA,23,BBB,58
2023,BNK금융지주,A,A,A,A,A,A,37,-,43
2023,BYC,D,D,D,D,-,-,-,-,-
2023,CJ,B+,B+,A,B+,A,AA,47,A,29
2023,CJ CGV,B+,B,B+,B+,-,-,-,-,10
2023,CJ대한통운,B+,B+,A+,B,B+,BB,39,-,62
2023,CJ씨푸드,B,C,B,B,-,-,-,-,-
2023,AJ네트웍스,B+,C,B+,B+,-,-,-,-,-
2023,AK홀딩스,B+,B,A,B,-,-,-,-,6
2023,BGF,B+,A,A+,B,-,-,-,-,18
2023,BGF리테일,A,A,A+,A,A,AA,23,BBB,58
2023,BNK금융지주,A,A,A,A,A,A,37,-,43
2023,BYC,D,D,D,D,-,-,-,-,-
2023,CJ,B+,B+,A,B+,A,AA,47,A,29
2023,CJ CGV,B+,B,B+,B+,-,-,-,-,10
2023,CJ대한통운,B+,B+,A+,B,B+,BB,39,-,62
2023,CJ씨푸드,B,C,B,B,-,-,-,-,-
2023,CJ제일제당,A,A,A,B+,A+,AA,36,AA,80
2023,CS홀딩스,C,D,D,B,-,-,-,-,-
2023,DB,B,D,B,B+,-,-,-,-,-
2023,DB금융투자,B,C,B,B,-,-,-,-,4
2023,DB손해보험,B+,B+,A,B+,B+,AA,33,A,50
2023,DB하이텍,B,B,B+,B,A,AA,-,-,20
2023,DGB금융지주,A,A+,A+,A,-,BB,31,-,70
2023,DL,A,A,A+,A,B+,A,20,-,37
2023,DL건설,A,A,A,B+,-,-,-,-,-
2023,DL이앤씨,A,A,A,A,A,A,-,-,66
2023,DN오토모티브,C,C,D,B,-,-,-,-,-
2023,DRB동일,C,D,B+,B,-,-,-,-,-
2023,DSR,D,D,C,D,-,-,-,-,-
2023,DSR제강,C,D,C,B,-,-,-,-,-
2023,E1,B+,B+,B+,B+,-,-,-,-,-
2023,ESR켄달스퀘어리츠,-,-,-,-,-,-,-,-,3
2023,F&F,-,-,-,-,B,B,-,B,3
2023,F&F 홀딩스,B,B,B+,B,-,-,-,-,19
2023,GKL,A,B,A,A,B+,A,-,-,5
2023,GS,A,B+,A+,A,B+,A,23,BBB,21
2023,GS건설,A,A,A,A,A,A,32,-,44
2023,GS글로벌,B+,C,B+,B+,-,-,-,-,20
2023,GS리테일,A,B+,A,A,A,A,10,-,28
2023,HDC,C,D,B,C,-,-,-,-,6
2023,HDC랩스,D,D,D,D,-,-,-,-,-
2023,HDC현대EP,C,C,B,C,-,-,-,-,2
2023,HDC현대산업개발,C,D,C,B,B+,BB,19,-,4
2023,HD한국조선해양,B+,B+,A,B+,A,A,30,B,39
2023,HD현대,A,B+,A,A,B+,A,13,BB,26
2023,HD현대건설기계,A,B+,A,A,-,-,35,-,29
2023,HD현대에너지솔루션,A,A,A+,B+,-,-,-,-,18
2023,HD현대인프라코어,B+,B+,A,B+,A,AA,32,-,51
2023,HD현대일렉트릭,B+,B+,A,B+,-,-,-,-,29
2023,HD현대중공업,B+,B+,A,B+,A,AA,-,B,-
2023,HJ중공업,B,C,B+,B+,-,-,-,-,-
2023,HL D&I,B+,B+,A,B+,-,-,-,-,-
2023,HLB글로벌,D,D,C,D,-,-,-,-,8
2023,HL만도,A,A,A,B+,A,A,41,-,59
2023,HL홀딩스,B+,B+,A,B+,-,-,-,-,31
2023,HMM,A,A+,A,B+,B+,A,-,BB,36
2023,HSD엔진,B+,B,A,B+,-,-,-,-,-
2023,HS애드,B,D,B,B+,-,-,-,-,-
2023,JB금융지주,A,A,A+,A,-,AA,-,-,70
2023,JW생명과학,C,C,B+,C,-,-,-,-,11
2023,JW중외제약,C,B,B+,D,-,-,-,-,11
2023,JW홀딩스,B+,C,B+,B+,-,-,-,-,8
2023,KB금융,A+,A+,A+,A+,A,AA,38,AAA,86
2023,KC그린홀딩스,D,D,D,C,-,-,-,-,-
2023,KC코트렐,D,D,D,C,-,-,-,-,-
2023,KEC,C,C,D,C,-,-,-,-,-
2023,KG스틸,C,B,B+,D,A,BB,-,-,-
2023,KG케미칼,D,D,D,D,-,-,-,-,3
2023,KH 필룩스,D,D,C,D,-,-,-,-,-
2023,KIB플러그에너지,D,D,C,D,-,-,-,-,-
2023,KISCO홀딩스,C,C,D,C,-,-,-,-,-
2023,KPX케미칼,D,C,C,D,-,-,-,-,-
2023,KPX홀딩스,C,D,C,C,-,-,-,-,-
2023,KR모터스,D,D,D,D,-,-,-,-,-
2023,KSS해운,B+,B+,A,B+,-,-,-,-,-
2023,KTcs,A,B+,A,A,-,-,-,-,-
2023,KTis,B+,B+,B+,B+,-,-,-,-,-
2023,LF,B,D,B,B+,-,-,-,-,2
2023,LG,A,B+,A+,A,B+,A,23,BB,50
2023,LG디스플레이,A,A,A,B+,A+,AA,48,AA,67
2023,LG생활건강,A,A,A+,A,A,AA,-,BBB,83
2023,LG에너지솔루션,-,-,-,-,A+,A,-,BB,47
2023,LG유플러스,A,A,B+,A,A,AA,41,BBB,54
2023,LG이노텍,A,A,A+,A,S,AA,44,BB,68
2023,LG전자,A,A,A+,A,A,AA,43,A,74
2023,LG헬로비전,A,B,A,A,-,-,-,-,11
2023,LG화학,B,C,A,B+,A,AA,40,BBB,66
2023,LIG넥스원,A,A,A+,A,A,A,-,-,20
2023,LS,C,B+,A,C,B+,BB,10,-,4
2023,LS네트웍스,B,C,B+,B,-,-,-,-,-
2023,LS전선아시아,C,D,D,B,-,-,-,-,-
2023,LX세미콘,A,A,A+,B+,-,-,-,-,6
2023,LX인터내셔널,A,B+,A,A,B+,BB,-,-,29
2023,LX하우시스,A,B+,A,A,-,-,-,-,59
2023,LX홀딩스,-,-,-,-,-,-,-,-,22
2023,MH에탄올,C,C,D,B,-,-,-,-,-
